Timestamp,TP9,AF7,AF8,TP10,Right AUX
1718464696,-61.03515625,-41.015625,-32.2265625,-63.96484375,0
1718464696,-52.734375,-43.45703125,-38.57421875,-66.40625,0
1718464696,20.5078125,-44.921875,-26.85546875,35.64453125,0
1718464696,16.6015625,-40.52734375,-10.25390625,60.546875,0
1718464696,-43.45703125,-37.59765625,-21.97265625,-18.5546875,0
1718464696,-44.921875,-43.45703125,-30.2734375,-58.59375,0
1718464696,25.87890625,-51.7578125,-23.92578125,29.296875,0
1718464696,23.92578125,-45.41015625,-10.25390625,50.78125,0
1718464696,-38.0859375,-35.64453125,-8.7890625,-21.97265625,0
1718464696,-69.3359375,-45.8984375,-18.5546875,-66.40625,0
1718464696,-30.2734375,-50.29296875,-15.625,-23.92578125,0
1718464696,27.83203125,-35.64453125,-10.7421875,51.7578125,0
1718464696,2.44140625,-34.66796875,-12.20703125,35.15625,0
1718464696,-62.5,-54.19921875,-22.4609375,-48.828125,0
1718464696,-43.9453125,-60.546875,-28.80859375,-41.9921875,0
1718464696,26.3671875,-51.7578125,-23.92578125,43.45703125,0
1718464696,24.4140625,-46.38671875,-14.6484375,46.38671875,0
1718464696,-34.1796875,-48.828125,-15.625,-24.90234375,0
1718464696,-45.8984375,-62.01171875,-22.94921875,-40.52734375,0
1718464696,4.8828125,-56.640625,-22.94921875,21.484375,0
1718464696,23.4375,-44.43359375,-19.53125,55.6640625,0
1718464696,-18.06640625,-44.43359375,-20.01953125,0,0
1718464696,-45.41015625,-45.41015625,-24.90234375,-50.78125,0
1718464696,4.39453125,-44.921875,-23.92578125,6.34765625,0
1718464696,43.45703125,-43.9453125,-16.11328125,62.01171875,0
1718464696,-0.48828125,-45.8984375,-20.99609375,22.94921875,0
1718464696,-37.109375,-44.921875,-28.80859375,-52.734375,0
1718464696,2.44140625,-44.921875,-26.3671875,-26.3671875,0
1718464696,54.6875,-44.921875,-25.87890625,56.640625,0
1718464696,47.8515625,-42.48046875,-26.85546875,64.453125,0
1718464696,-35.64453125,-41.9921875,-25.87890625,-50.78125,0
1718464696,-35.64453125,-41.015625,-27.83203125,-58.59375,0
1718464696,35.15625,-42.96875,-26.85546875,43.9453125,0
1718464696,23.4375,-40.52734375,-24.4140625,37.109375,0
1718464696,-36.62109375,-36.1328125,-21.484375,-47.36328125,0
1718464696,-38.57421875,-41.9921875,-14.6484375,-71.77734375,0
1718464696,18.06640625,-43.9453125,-14.6484375,10.25390625,0
1718464696,23.92578125,-48.828125,-12.20703125,51.7578125,0
1718464696,-32.2265625,-52.24609375,-15.625,-18.5546875,0
1718464696,-50.29296875,-47.36328125,-35.64453125,-62.98828125,0
1718464696,9.765625,-48.828125,-20.99609375,20.5078125,0
1718464696,38.0859375,-48.33984375,0,83.0078125,0
1718464696,-14.6484375,-44.43359375,2.44140625,20.01953125,0
1718464696,-60.05859375,-49.31640625,-0.9765625,-63.96484375,0
1718464696,-15.625,-59.08203125,-10.7421875,-22.4609375,0
1718464696,25.390625,-59.08203125,-9.27734375,43.9453125,0
1718464696,-9.765625,-51.26953125,-3.90625,18.5546875,0
1718464696,-59.5703125,-58.59375,-17.08984375,-44.921875,0
1718464696,-53.22265625,-60.546875,-27.34375,-49.31640625,0
1718464696,2.44140625,-53.7109375,-18.06640625,20.5078125,0
1718464696,6.8359375,-45.41015625,-10.25390625,32.71484375,0
1718464696,-41.015625,-41.9921875,-18.06640625,-35.64453125,0
1718464696,-38.0859375,-55.17578125,-28.3203125,-55.17578125,0
1718464696,7.8125,-49.8046875,-19.04296875,2.44140625,0
1718464696,32.2265625,-35.15625,-3.41796875,37.109375,0
1718464696,-1.953125,-32.71484375,-8.30078125,-5.37109375,0
1718464696,-20.99609375,-42.48046875,-20.99609375,-28.3203125,0
1718464696,6.8359375,-44.921875,-20.5078125,-14.6484375,0
1718464696,36.1328125,-33.69140625,-6.8359375,36.62109375,0
1718464696,11.71875,-29.78515625,-8.7890625,21.484375,0
1718464696,-35.64453125,-37.109375,-19.04296875,-72.265625,0
1718464696,-20.99609375,-37.59765625,-12.6953125,-64.453125,0
1718464696,30.2734375,-28.80859375,-7.8125,26.85546875,0
1718464696,17.08984375,-33.203125,-12.6953125,33.203125,0
1718464696,-40.0390625,-47.36328125,-20.01953125,-42.48046875,0
1718464696,-41.015625,-45.8984375,-15.625,-62.01171875,0
1718464696,13.671875,-36.62109375,-4.8828125,9.27734375,0
1718464696,40.52734375,-40.52734375,-7.32421875,65.91796875,0
1718464696,-21.484375,-48.33984375,-14.6484375,-3.41796875,0
1718464696,-69.3359375,-42.96875,-15.13671875,-80.56640625,0
1718464696,-2.9296875,-36.62109375,-11.71875,0.48828125,0
1718464696,44.921875,-41.015625,-7.32421875,83.0078125,0
1718464696,-13.18359375,-44.921875,-10.25390625,20.5078125,0
1718464696,-67.3828125,-49.31640625,-19.04296875,-72.75390625,0
1718464696,-17.08984375,-49.31640625,-18.06640625,-24.90234375,0
1718464696,45.41015625,-48.33984375,-12.20703125,69.3359375,0
1718464696,13.18359375,-44.43359375,-13.18359375,36.62109375,0
1718464696,-51.26953125,-49.31640625,-14.6484375,-55.6640625,0
1718464696,-25.87890625,-46.38671875,-7.8125,-37.109375,0
1718464696,53.7109375,-52.734375,-3.41796875,84.47265625,0
1718464696,18.5546875,-54.6875,-1.46484375,58.59375,0
1718464696,-38.0859375,-41.9921875,-11.23046875,-38.0859375,0
1718464696,-22.94921875,-43.9453125,-20.99609375,-30.2734375,0
1718464696,28.80859375,-44.921875,-18.06640625,37.59765625,0
1718464696,30.76171875,-38.57421875,-15.625,51.7578125,0
1718464696,-19.53125,-41.9921875,-22.94921875,-10.7421875,0
1718464696,-28.3203125,-52.734375,-26.85546875,-53.7109375,0
1718464696,16.6015625,-52.24609375,-15.13671875,-3.90625,0
1718464696,48.33984375,-46.38671875,-13.671875,58.10546875,0
1718464696,-8.30078125,-47.8515625,-22.94921875,6.8359375,0
1718464696,-41.50390625,-52.24609375,-30.76171875,-55.17578125,0
1718464696,1.953125,-47.8515625,-32.2265625,-6.34765625,0
1718464696,38.0859375,-29.78515625,-18.06640625,57.6171875,0
1718464696,24.4140625,-24.90234375,-11.71875,38.57421875,0
1718464696,-23.92578125,-33.69140625,-23.4375,-28.80859375,0
1718464696,-21.97265625,-36.1328125,-29.78515625,-23.4375,0
1718464696,24.90234375,-28.3203125,-16.11328125,41.015625,0
1718464696,33.203125,-26.85546875,-15.13671875,57.6171875,0
1718464696,-16.6015625,-35.15625,-21.484375,-9.27734375,0
1718464696,-41.015625,-37.59765625,-17.578125,-57.12890625,0
1718464696,21.97265625,-31.25,-10.7421875,12.6953125,0
1718464696,46.875,-34.66796875,-15.625,63.96484375,0
1718464696,3.41796875,-50.29296875,-31.25,15.625,0
1718464696,-41.9921875,-45.8984375,-24.90234375,-60.546875,0
1718464696,0.9765625,-34.1796875,-13.18359375,-14.16015625,0
1718464696,61.5234375,-32.71484375,-15.13671875,68.359375,0
1718464696,13.18359375,-33.69140625,-22.94921875,29.78515625,0
1718464696,-40.52734375,-34.1796875,-23.4375,-52.24609375,0
1718464696,11.23046875,-32.71484375,-10.7421875,-17.578125,0
1718464696,69.3359375,-38.0859375,-4.39453125,83.0078125,0
1718464696,28.3203125,-44.43359375,-16.6015625,58.59375,0
1718464696,-41.015625,-43.9453125,-22.94921875,-52.24609375,0
1718464696,-23.4375,-48.33984375,-21.484375,-49.31640625,0
1718464696,41.50390625,-48.828125,-14.6484375,49.31640625,0
1718464696,37.59765625,-50.29296875,-10.25390625,65.4296875,0
1718464696,-31.25,-46.875,-14.16015625,-37.109375,0
1718464696,-42.48046875,-44.43359375,-16.6015625,-72.75390625,0
1718464696,26.3671875,-46.38671875,-15.625,24.90234375,0
1718464696,44.921875,-44.43359375,-9.27734375,67.87109375,0
1718464696,-13.671875,-46.38671875,-12.20703125,-5.37109375,0
1718464696,-49.31640625,-47.36328125,-20.01953125,-62.98828125,0
1718464696,5.37109375,-46.875,-20.99609375,-3.41796875,0
1718464696,42.48046875,-39.55078125,-5.859375,67.3828125,0
1718464696,0.9765625,-30.76171875,-5.859375,25.390625,0
1718464696,-38.0859375,-38.57421875,-19.04296875,-41.50390625,0
1718464696,1.953125,-48.33984375,-19.04296875,8.30078125,0
1718464696,33.203125,-40.0390625,-8.7890625,57.12890625,0
1718464696,-1.46484375,-31.25,-6.8359375,15.13671875,0
1718464696,-49.8046875,-35.15625,-17.08984375,-56.640625,0
1718464696,-42.96875,-38.57421875,-18.5546875,-50.29296875,0
1718464696,22.4609375,-34.1796875,-7.32421875,41.015625,0
1718464696,37.109375,-25.87890625,-2.9296875,56.640625,0
1718464696,-21.97265625,-33.69140625,-16.6015625,-20.99609375,0
1718464696,-50.78125,-39.0625,-22.4609375,-59.08203125,0
1718464696,2.44140625,-37.109375,-11.23046875,-0.9765625,0
1718464696,40.52734375,-40.0390625,-7.32421875,52.734375,0
1718464696,2.44140625,-40.52734375,-10.7421875,10.25390625,0
1718464696,-43.45703125,-50.78125,-18.06640625,-56.640625,0
1718464696,-13.18359375,-41.9921875,-13.671875,-38.57421875,0
1718464696,52.24609375,-26.3671875,-7.32421875,47.8515625,0
1718464696,28.3203125,-33.69140625,-13.671875,44.43359375,0
1718464696,-49.31640625,-40.0390625,-22.4609375,-56.15234375,0
1718464696,-33.203125,-35.15625,-13.18359375,-46.38671875,0
1718464696,47.8515625,-35.15625,-5.859375,59.08203125,0
1718464697,37.59765625,-40.52734375,-5.37109375,62.98828125,0
1718464697,-34.1796875,-38.57421875,-9.765625,-30.76171875,0
1718464697,-34.1796875,-27.83203125,-13.18359375,-48.828125,0
1718464697,40.0390625,-30.76171875,-12.20703125,51.26953125,0
1718464697,55.6640625,-38.57421875,-19.04296875,80.078125,0
1718464697,-11.23046875,-39.55078125,-19.04296875,-16.11328125,0
1718464697,-46.875,-36.62109375,-12.20703125,-74.70703125,0
1718464697,5.37109375,-39.55078125,-17.08984375,-3.41796875,0
1718464697,55.17578125,-46.38671875,-17.578125,78.61328125,0
1718464697,-21.484375,-46.875,-11.23046875,-6.34765625,0
1718464697,-80.56640625,-46.875,-14.16015625,-98.14453125,0
1718464697,-25.390625,-49.8046875,-15.625,-36.62109375,0
1718464697,20.99609375,-50.29296875,-7.8125,48.33984375,0
1718464697,-7.8125,-43.45703125,-12.20703125,19.04296875,0
1718464697,-55.17578125,-50.29296875,-23.4375,-62.01171875,0
1718464697,-26.85546875,-57.12890625,-28.80859375,-34.66796875,0
1718464697,32.71484375,-52.24609375,-27.34375,52.24609375,0
1718464697,22.94921875,-51.26953125,-17.578125,50.78125,0
1718464697,-31.73828125,-42.48046875,-9.27734375,-43.9453125,0
1718464697,-16.11328125,-42.96875,-12.6953125,-45.41015625,0
1718464697,39.0625,-53.22265625,-18.06640625,41.9921875,0
1718464697,30.2734375,-42.96875,-7.32421875,53.7109375,0
1718464697,-26.3671875,-38.57421875,-12.6953125,-2.9296875,0
1718464697,-47.8515625,-41.9921875,-33.203125,-45.41015625,0
1718464697,-5.37109375,-41.50390625,-23.4375,2.44140625,0
1718464697,28.3203125,-37.59765625,-9.27734375,57.12890625,0
1718464697,-1.46484375,-34.66796875,-10.7421875,16.6015625,0
1718464697,-31.25,-35.64453125,-11.71875,-49.8046875,0
1718464697,0.48828125,-35.64453125,-17.08984375,-20.99609375,0
1718464697,44.43359375,-37.59765625,-12.6953125,43.9453125,0
1718464697,25.390625,-33.69140625,-12.6953125,25.87890625,0
1718464697,-11.71875,-35.15625,-15.625,-27.34375,0
1718464697,-22.94921875,-31.25,-7.8125,-55.17578125,0
1718464697,34.66796875,-17.08984375,-6.34765625,12.6953125,0
1718464697,50.78125,-12.6953125,-9.27734375,49.8046875,0
1718464697,-27.34375,-19.04296875,-7.8125,-37.59765625,0
1718464697,-41.50390625,-23.4375,-7.8125,-71.77734375,0
1718464697,20.5078125,-25.390625,-15.625,5.859375,0
1718464697,42.96875,-32.2265625,-20.5078125,49.31640625,0
1718464697,-18.5546875,-32.71484375,-16.11328125,-20.01953125,0
1718464697,-53.22265625,-39.0625,-13.671875,-74.21875,0
1718464697,0,-41.9921875,-10.7421875,-21.97265625,0
1718464697,52.24609375,-39.0625,-3.41796875,62.98828125,0
1718464697,9.27734375,-47.8515625,-4.39453125,44.43359375,0
1718464697,-60.546875,-44.43359375,-8.30078125,-63.4765625,0
1718464697,-29.296875,-39.55078125,-3.90625,-52.24609375,0
1718464697,49.31640625,-36.62109375,1.46484375,58.59375,0
1718464697,23.92578125,-31.73828125,6.34765625,55.17578125,0
1718464697,-57.12890625,-27.34375,-6.8359375,-66.40625,0
1718464697,-39.55078125,-25.390625,-13.671875,-69.82421875,0
1718464697,28.80859375,-30.76171875,-3.41796875,29.296875,0
1718464697,30.76171875,-30.2734375,-2.9296875,38.57421875,0
1718464697,-21.484375,-28.80859375,-9.765625,-44.43359375,0
1718464697,-34.66796875,-33.203125,-17.578125,-76.66015625,0
1718464697,39.55078125,-38.0859375,-18.5546875,18.5546875,0
1718464697,47.36328125,-38.0859375,-9.27734375,49.31640625,0
1718464697,-25.87890625,-30.76171875,-17.578125,-23.92578125,0
1718464697,-53.7109375,-36.1328125,-29.296875,-67.3828125,0
1718464697,-6.8359375,-41.9921875,-25.390625,-27.83203125,0
1718464697,39.0625,-36.1328125,-22.94921875,35.15625,0
1718464697,0.48828125,-34.66796875,-20.5078125,9.765625,0
1718464697,-51.7578125,-44.921875,-20.01953125,-69.82421875,0
1718464697,-40.0390625,-49.31640625,-18.06640625,-65.4296875,0
1718464697,21.484375,-46.38671875,-8.30078125,17.08984375,0
1718464697,26.3671875,-39.55078125,-2.44140625,32.2265625,0
1718464697,-36.1328125,-50.29296875,-5.37109375,-37.59765625,0
1718464697,-44.43359375,-62.01171875,-9.765625,-56.640625,0
1718464697,14.6484375,-46.875,-2.9296875,2.9296875,0
1718464697,35.15625,-42.96875,-0.48828125,42.96875,0
1718464697,-21.484375,-51.7578125,-10.25390625,-13.671875,0
1718464697,-46.875,-49.31640625,-11.23046875,-59.5703125,0
1718464697,11.71875,-45.8984375,-1.953125,13.671875,0
1718464697,44.921875,-48.33984375,-0.48828125,73.73046875,0
1718464697,-9.27734375,-58.10546875,-10.25390625,17.08984375,0
1718464697,-71.77734375,-60.546875,-10.25390625,-65.4296875,0
1718464697,-30.76171875,-57.12890625,-6.34765625,-28.3203125,0
1718464697,41.50390625,-60.546875,-9.27734375,68.359375,0
1718464697,12.6953125,-63.96484375,-13.18359375,62.98828125,0
1718464697,-70.3125,-53.22265625,-13.671875,-53.22265625,0
1718464697,-47.8515625,-37.59765625,-11.71875,-59.08203125,0
1718464697,39.0625,-28.3203125,-13.671875,41.50390625,0
1718464697,38.0859375,-24.90234375,-15.625,46.875,0
1718464697,-29.296875,-26.85546875,-23.4375,-43.45703125,0
1718464697,-31.73828125,-23.4375,-24.90234375,-60.546875,0
1718464697,45.8984375,-18.5546875,-18.5546875,23.92578125,0
1718464697,62.5,-22.94921875,-16.11328125,56.15234375,0
1718464697,0,-18.06640625,-16.11328125,-16.11328125,0
1718464697,-17.578125,-21.97265625,-21.484375,-72.75390625,0
1718464697,40.52734375,-34.66796875,-25.390625,-1.953125,0
1718464697,80.56640625,-31.25,-20.99609375,80.56640625,0
1718464697,19.04296875,-32.71484375,-15.13671875,11.71875,0
1718464697,-35.15625,-33.203125,-13.18359375,-68.359375,0
1718464697,10.25390625,-31.73828125,-17.578125,-13.671875,0
1718464697,54.19921875,-28.3203125,-16.6015625,59.08203125,0
1718464697,23.4375,-27.83203125,-8.30078125,43.45703125,0
1718464697,-27.83203125,-40.52734375,-18.06640625,-30.76171875,0
1718464697,-16.6015625,-39.55078125,-19.53125,-32.2265625,0
1718464697,35.15625,-32.2265625,-7.32421875,48.828125,0
1718464697,21.484375,-24.4140625,-6.34765625,56.15234375,0
1718464697,-36.1328125,-25.390625,-20.01953125,-19.53125,0
1718464697,-25.390625,-34.66796875,-11.71875,-26.3671875,0
1718464697,32.71484375,-34.1796875,1.953125,40.52734375,0
1718464697,53.22265625,-34.1796875,-5.859375,78.125,0
1718464697,-0.9765625,-41.50390625,-5.859375,21.97265625,0
1718464697,-36.62109375,-53.22265625,-10.25390625,-30.76171875,0
1718464697,-9.27734375,-50.29296875,-8.7890625,-2.44140625,0
1718464697,28.80859375,-40.52734375,-5.859375,61.5234375,0
1718464697,-5.37109375,-42.96875,-17.578125,32.2265625,0
1718464697,-69.3359375,-46.38671875,-19.04296875,-63.96484375,0
1718464697,-29.296875,-41.015625,-15.625,-40.52734375,0
1718464697,50.78125,-36.62109375,-18.5546875,59.08203125,0
1718464697,46.38671875,-43.45703125,-21.484375,58.59375,0
1718464697,-15.13671875,-44.43359375,-25.390625,-26.3671875,0
1718464697,-19.53125,-41.50390625,-27.34375,-27.83203125,0
1718464697,43.45703125,-39.0625,-28.80859375,57.6171875,0
1718464697,72.75390625,-47.8515625,-41.9921875,94.23828125,0
1718464697,-6.34765625,-61.03515625,-38.0859375,3.90625,0
1718464697,-51.7578125,-43.45703125,-25.390625,-59.5703125,0
1718464697,17.578125,-33.69140625,-21.97265625,20.01953125,0
1718464697,54.6875,-38.57421875,-11.71875,73.2421875,0
1718464697,-14.6484375,-40.52734375,-8.7890625,-5.859375,0
1718464697,-53.22265625,-41.015625,-13.671875,-67.87109375,0
1718464697,3.90625,-45.8984375,-21.97265625,0.48828125,0
1718464697,45.8984375,-49.8046875,-18.06640625,81.54296875,0
1718464697,4.39453125,-52.734375,-17.08984375,46.875,0
1718464697,-56.15234375,-58.10546875,-16.6015625,-46.38671875,0
1718464697,-18.5546875,-45.41015625,-13.18359375,-13.18359375,0
1718464697,76.66015625,-41.015625,-15.13671875,106.9335938,0
1718464697,42.48046875,-40.52734375,-17.578125,58.10546875,0
1718464697,-28.80859375,-29.78515625,-14.16015625,-44.921875,0
1718464697,-15.625,-38.57421875,-13.671875,-40.52734375,0
1718464697,30.2734375,-45.41015625,-15.13671875,30.76171875,0
1718464697,41.9921875,-39.55078125,-9.27734375,70.80078125,0
1718464697,-28.3203125,-40.52734375,-7.8125,-9.765625,0
1718464697,-49.31640625,-41.9921875,-12.20703125,-56.640625,0
1718464697,18.5546875,-40.52734375,-2.44140625,12.6953125,0
1718464697,47.8515625,-41.015625,6.8359375,62.5,0
1718464697,-10.25390625,-40.52734375,6.8359375,10.7421875,0
1718464697,-50.29296875,-42.96875,2.9296875,-57.6171875,0
1718464697,-7.8125,-54.19921875,8.7890625,-26.3671875,0
1718464697,18.5546875,-47.8515625,15.625,13.671875,0
1718464697,-16.11328125,-41.9921875,16.11328125,-13.671875,0
1718464697,-71.77734375,-52.24609375,14.6484375,-83.49609375,0
1718464697,-67.3828125,-56.640625,15.13671875,-83.984375,0
1718464697,-12.6953125,-46.875,29.296875,-19.04296875,0
1718464697,-13.671875,-47.36328125,33.69140625,-4.8828125,0
1718464697,-71.77734375,-57.6171875,26.3671875,-75.68359375,0
1718464697,-79.58984375,-58.59375,29.296875,-93.75,0
1718464697,-13.671875,-57.12890625,36.1328125,-13.18359375,0
1718464697,11.23046875,-55.17578125,37.59765625,18.5546875,0
1718464697,-35.64453125,-57.6171875,31.73828125,-22.4609375,0
1718464697,-83.0078125,-59.08203125,31.73828125,-93.26171875,0
1718464697,-41.50390625,-48.33984375,40.52734375,-55.17578125,0
1718464697,21.484375,-38.57421875,49.8046875,41.50390625,0
1718464697,-18.06640625,-46.875,44.921875,2.44140625,0
1718464697,-73.73046875,-55.6640625,29.78515625,-83.984375,0
1718464697,-29.296875,-53.22265625,28.3203125,-48.33984375,0
1718464697,40.52734375,-49.8046875,34.66796875,54.19921875,0
1718464697,15.625,-47.8515625,27.34375,45.8984375,0
1718464697,-45.41015625,-40.0390625,18.5546875,-47.8515625,0
1718464697,-26.3671875,-41.015625,16.6015625,-48.33984375,0
1718464697,49.31640625,-43.45703125,15.13671875,49.31640625,0
1718464697,52.734375,-41.9921875,13.18359375,69.3359375,0
1718464697,-23.92578125,-28.3203125,9.765625,-47.8515625,0
1718464697,-19.53125,-27.34375,6.8359375,-72.75390625,0
1718464697,45.8984375,-34.66796875,8.30078125,25.87890625,0
1718464697,61.03515625,-35.15625,6.34765625,68.84765625,0
1718464697,3.90625,-36.62109375,-0.9765625,-9.27734375,0
1718464697,-40.0390625,-34.66796875,2.44140625,-83.984375,0
1718464697,21.97265625,-32.2265625,3.90625,-16.11328125,0
1718464697,67.3828125,-25.390625,10.25390625,53.22265625,0
1718464697,15.13671875,-19.53125,12.20703125,16.11328125,0
1718464697,-35.15625,-28.80859375,0,-46.38671875,0
1718464697,0.9765625,-46.875,-10.7421875,-16.6015625,0
1718464697,30.76171875,-46.38671875,-5.37109375,44.921875,0
1718464697,2.9296875,-34.1796875,-0.48828125,28.3203125,0
1718464697,-44.43359375,-41.9921875,-4.39453125,-53.22265625,0
1718464697,-41.50390625,-45.8984375,1.46484375,-65.91796875,0
1718464697,8.30078125,-41.50390625,4.8828125,20.5078125,0
1718464697,12.20703125,-37.109375,9.765625,47.36328125,0
1718464697,-41.50390625,-37.109375,5.37109375,-33.203125,0
1718464697,-61.5234375,-41.9921875,-5.859375,-82.03125,0
1718464697,-14.16015625,-43.45703125,0.9765625,-17.08984375,0
1718464697,9.27734375,-43.45703125,-0.48828125,35.15625,0
1718464697,-26.85546875,-51.7578125,-10.7421875,0,0
1718464697,-66.40625,-60.05859375,-8.7890625,-58.10546875,0
1718464697,-39.0625,-50.29296875,-6.34765625,-39.55078125,0
1718464697,26.85546875,-39.0625,-3.41796875,53.7109375,0
1718464697,12.20703125,-39.55078125,-6.8359375,46.875,0
1718464697,-47.36328125,-37.109375,-12.6953125,-53.7109375,0
1718464697,-24.90234375,-35.15625,-20.5078125,-51.7578125,0
1718464697,47.36328125,-39.55078125,-26.85546875,48.828125,0
1718464697,39.55078125,-35.64453125,-23.92578125,59.08203125,0
1718464697,-38.0859375,-33.69140625,-21.484375,-39.0625,0
1718464697,-44.43359375,-35.64453125,-18.06640625,-64.94140625,0
1718464697,32.71484375,-32.2265625,-15.13671875,29.296875,0
1718464697,57.6171875,-31.73828125,-14.16015625,73.2421875,0
1718464697,-16.6015625,-31.73828125,-10.7421875,-8.7890625,0
1718464697,-51.26953125,-34.66796875,-14.6484375,-72.265625,0
1718464697,16.11328125,-34.1796875,-15.625,-0.9765625,0
1718464697,61.5234375,-36.1328125,-15.625,81.54296875,0
1718464697,-21.97265625,-35.15625,-15.13671875,-5.37109375,0
1718464697,-66.89453125,-26.85546875,-16.6015625,-85.44921875,0
1718464697,-5.859375,-25.87890625,-25.87890625,-29.78515625,0
1718464697,43.45703125,-25.87890625,-21.484375,51.26953125,0
1718464697,11.71875,-30.2734375,-16.11328125,23.92578125,0
1718464697,-50.29296875,-35.64453125,-25.390625,-68.359375,0
1718464697,-21.484375,-26.85546875,-24.4140625,-50.29296875,0
1718464697,55.6640625,-27.83203125,-17.578125,55.6640625,0
1718464697,34.1796875,-32.2265625,-20.01953125,58.59375,0
1718464697,-37.109375,-24.90234375,-18.5546875,-52.24609375,0
1718464697,-21.97265625,-29.296875,-16.6015625,-41.50390625,0
1718464697,35.64453125,-38.0859375,-12.20703125,62.01171875,0
1718464697,28.3203125,-30.2734375,-6.34765625,54.19921875,0
1718464697,-13.18359375,-30.76171875,-7.8125,-11.23046875,0
1718464697,-38.0859375,-42.96875,-16.11328125,-50.29296875,0
1718464697,-3.41796875,-42.48046875,-16.11328125,-11.23046875,0
1718464697,32.2265625,-38.57421875,-11.71875,51.7578125,0
1718464697,-3.41796875,-45.41015625,-15.13671875,23.4375,0
1718464697,-38.57421875,-46.875,-18.5546875,-35.15625,0
